alert_id,complaint_id,created_at,status,severity,policy_version
ALT-000268,CMP-000268,2026-04-18T17:20:43+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000269,CMP-000269,2026-05-31T00:00:55+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000270,CMP-000270,2026-02-27T21:46:02+00:00,ACTIONED,LOW,POLICY-v1
ALT-000271,CMP-000271,2026-05-01T19:05:34+00:00,ACTIONED,LOW,POLICY-v1
ALT-000272,CMP-000272,2026-05-28T11:46:43+00:00,ACTIONED,LOW,POLICY-v1
ALT-000273,CMP-000273,2026-06-14T08:09:50+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000274,CMP-000274,2026-02-15T11:30:27+00:00,ACTIONED,LOW,POLICY-v1
ALT-000275,CMP-000275,2026-03-15T16:26:44+00:00,EXPIRED,HIGH,POLICY-v1
ALT-000276,CMP-000276,2026-06-16T02:59:29+00:00,PENDING,HIGH,POLICY-v1
ALT-000277,CMP-000277,2026-01-06T20:49:55+00:00,ACTIONED,LOW,POLICY-v1
ALT-000278,CMP-000278,2026-04-23T14:09:26+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000279,CMP-000279,2026-01-01T11:35:26+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-000280,CMP-000280,2026-01-30T21:15:24+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000281,CMP-000281,2026-01-20T04:32:48+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-000282,CMP-000282,2026-04-08T16:30:27+00:00,ACTIONED,LOW,POLICY-v1
ALT-000283,CMP-000283,2026-04-17T11:54:37+00:00,EXPIRED,HIGH,POLICY-v1
ALT-000284,CMP-000284,2026-05-12T10:49:47+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-000285,CMP-000285,2026-04-15T14:01:36+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000286,CMP-000286,2026-03-18T23:42:42+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000287,CMP-000287,2026-04-06T20:31:01+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-000288,CMP-000288,2026-02-12T17:26:25+00:00,PENDING,LOW,POLICY-v1
ALT-000289,CMP-000289,2026-01-31T17:59:39+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-000290,CMP-000290,2026-05-01T17:00:15+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-000291,CMP-000291,2026-01-17T05:49:38+00:00,EXPIRED,LOW,POLICY-v1
ALT-000292,CMP-000292,2026-01-24T03:55:21+00:00,ACTIONED,LOW,POLICY-v1
ALT-000293,CMP-000293,2026-03-14T18:06:06+00:00,ACTIONED,LOW,POLICY-v1
ALT-000294,CMP-000294,2026-04-02T06:20:30+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000295,CMP-000295,2026-01-23T06:42:23+00:00,ACTIONED,LOW,POLICY-v1
ALT-000296,CMP-000296,2026-04-09T08:51:03+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000297,CMP-000297,2026-03-30T14:47:12+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000298,CMP-000298,2026-06-10T03:57:42+00:00,ACTIONED,LOW,POLICY-v1
ALT-000299,CMP-000299,2026-05-19T01:34:59+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000300,CMP-000300,2026-04-28T03:57:44+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-000301,CMP-000301,2026-05-28T18:49:24+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-000302,CMP-000302,2026-03-21T04:22:03+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000303,CMP-000303,2026-06-15T16:42:21+00:00,ACTIONED,LOW,POLICY-v1
ALT-000304,CMP-000304,2026-04-27T14:51:00+00:00,EXPIRED,LOW,POLICY-v1
ALT-000305,CMP-000305,2026-04-17T11:28:24+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000306,CMP-000306,2026-05-31T20:23:30+00:00,ACTIONED,LOW,POLICY-v1
ALT-000307,CMP-000307,2026-03-09T04:48:34+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-000308,CMP-000308,2026-01-19T02:22:46+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-000309,CMP-000309,2026-01-01T20:15:02+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-000310,CMP-000310,2026-01-17T13:01:33+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000311,CMP-000311,2026-03-12T01:31:36+00:00,ACTIONED,LOW,POLICY-v1
ALT-000312,CMP-000312,2026-03-04T13:05:09+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-000313,CMP-000313,2026-06-08T09:35:31+00:00,EXPIRED,LOW,POLICY-v1
ALT-000314,CMP-000314,2026-04-06T07:52:32+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-000315,CMP-000315,2026-03-18T04:10:33+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000316,CMP-000316,2026-01-17T06:12:03+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000317,CMP-000317,2026-02-04T12:57:09+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-000318,CMP-000318,2026-05-13T06:21:27+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-000319,CMP-000319,2026-06-03T16:05:42+00:00,PENDING,MEDIUM,POLICY-v1
ALT-000320,CMP-000320,2026-06-10T06:59:32+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000321,CMP-000321,2026-03-29T00:00:37+00:00,PENDING,LOW,POLICY-v1
ALT-000322,CMP-000322,2026-01-13T12:25:04+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000323,CMP-000323,2026-06-11T03:18:08+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-000324,CMP-000324,2026-05-23T12:15:09+00:00,PENDING,LOW,POLICY-v1
ALT-000325,CMP-000325,2026-05-11T19:33:11+00:00,PENDING,LOW,POLICY-v1
ALT-000326,CMP-000326,2026-02-15T06:29:22+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000327,CMP-000327,2026-03-06T17:21:26+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-000328,CMP-000328,2026-06-02T13:37:42+00:00,EXPIRED,LOW,POLICY-v1
ALT-000329,CMP-000329,2026-01-06T23:29:01+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000330,CMP-000330,2026-01-19T16:53:04+00:00,EXPIRED,LOW,POLICY-v1
ALT-000331,CMP-000331,2026-03-26T12:33:27+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-000332,CMP-000332,2026-06-11T23:05:25+00:00,PENDING,MEDIUM,POLICY-v1
ALT-000333,CMP-000333,2026-01-12T04:56:03+00:00,ACTIONED,LOW,POLICY-v1
ALT-000334,CMP-000334,2026-03-14T19:46:19+00:00,PENDING,HIGH,POLICY-v1
ALT-000335,CMP-000335,2026-04-07T04:27:53+00:00,ACTIONED,LOW,POLICY-v1
ALT-000336,CMP-000336,2026-01-12T03:07:59+00:00,PENDING,LOW,POLICY-v1
ALT-000337,CMP-000337,2026-04-17T16:08:51+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000338,CMP-000338,2026-05-02T12:23:14+00:00,ACTIONED,LOW,POLICY-v1
ALT-000339,CMP-000339,2026-06-25T22:35:36+00:00,EXPIRED,HIGH,POLICY-v1
ALT-000340,CMP-000340,2026-02-24T18:57:11+00:00,PENDING,MEDIUM,POLICY-v1
ALT-000341,CMP-000341,2026-06-12T11:34:40+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-000342,CMP-000342,2026-04-14T17:09:58+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000343,CMP-000343,2026-04-02T20:52:48+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000344,CMP-000344,2026-05-24T10:49:56+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000345,CMP-000345,2026-04-05T21:40:11+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-000346,CMP-000346,2026-04-01T09:33:26+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000347,CMP-000347,2026-01-12T06:02:36+00:00,PENDING,LOW,POLICY-v1
ALT-000348,CMP-000348,2026-02-08T14:00:49+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000349,CMP-000349,2026-06-18T00:03:16+00:00,ACTIONED,LOW,POLICY-v1
ALT-000350,CMP-000350,2026-02-21T01:55:20+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000351,CMP-000351,2026-06-01T22:55:03+00:00,ACTIONED,LOW,POLICY-v1
ALT-000352,CMP-000352,2026-01-06T05:52:15+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-000353,CMP-000353,2026-01-19T04:41:05+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000354,CMP-000354,2026-01-09T18:50:18+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000355,CMP-000355,2026-02-15T14:17:43+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000356,CMP-000356,2026-02-11T19:09:56+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000357,CMP-000357,2026-05-19T23:38:16+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000358,CMP-000358,2026-06-02T15:11:17+00:00,ACTIONED,LOW,POLICY-v1
ALT-000359,CMP-000359,2026-06-19T01:05:33+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000360,CMP-000360,2026-04-06T02:23:42+00:00,EXPIRED,LOW,POLICY-v1
ALT-000361,CMP-000361,2026-02-14T20:16:03+00:00,EXPIRED,HIGH,POLICY-v1
ALT-000362,CMP-000362,2026-06-08T15:48:11+00:00,PENDING,LOW,POLICY-v1
ALT-000363,CMP-000363,2026-05-13T20:32:39+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-000364,CMP-000364,2026-06-13T14:46:16+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000365,CMP-000365,2026-03-15T02:56:26+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-000366,CMP-000366,2026-03-05T16:03:35+00:00,EXPIRED,LOW,POLICY-v1
ALT-000367,CMP-000367,2026-02-08T22:14:17+00:00,ACTIONED,LOW,POLICY-v1
ALT-000368,CMP-000368,2026-03-19T07:08:22+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000369,CMP-000369,2026-02-08T05:06:28+00:00,ACTIONED,LOW,POLICY-v1
ALT-000370,CMP-000370,2026-03-23T17:23:33+00:00,EXPIRED,HIGH,POLICY-v1
ALT-000371,CMP-000371,2026-06-25T05:19:37+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000372,CMP-000372,2026-06-24T10:10:49+00:00,PENDING,HIGH,POLICY-v1
ALT-000373,CMP-000373,2026-05-17T15:46:44+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000374,CMP-000374,2026-02-11T06:09:56+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000375,CMP-000375,2026-05-29T13:59:50+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000376,CMP-000376,2026-06-28T08:37:15+00:00,ACTIONED,LOW,POLICY-v1
ALT-000377,CMP-000377,2026-03-02T14:08:56+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000378,CMP-000378,2026-02-04T05:47:27+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-000379,CMP-000379,2026-03-19T19:56:44+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-000380,CMP-000380,2026-02-27T07:05:45+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000381,CMP-000381,2026-05-14T10:11:48+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000382,CMP-000382,2026-05-11T11:24:01+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000383,CMP-000383,2026-05-02T11:04:21+00:00,ACTIONED,LOW,POLICY-v1
ALT-000384,CMP-000384,2026-06-14T23:53:55+00:00,ACTIONED,LOW,POLICY-v1
ALT-000385,CMP-000385,2026-06-19T19:47:06+00:00,ACTIONED,LOW,POLICY-v1
ALT-000386,CMP-000386,2026-04-20T08:52:27+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-000387,CMP-000387,2026-04-13T23:29:03+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-000388,CMP-000388,2026-04-10T05:19:22+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-000389,CMP-000389,2026-01-27T05:55:47+00:00,ACTIONED,LOW,POLICY-v1
ALT-000390,CMP-000390,2026-05-30T17:32:05+00:00,ACTIONED,LOW,POLICY-v1
ALT-000391,CMP-000391,2026-03-14T05:14:06+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-000392,CMP-000392,2026-05-05T23:01:20+00:00,PENDING,LOW,POLICY-v1
ALT-000393,CMP-000393,2026-02-20T03:22:20+00:00,ACTIONED,LOW,POLICY-v1
ALT-000394,CMP-000394,2026-06-15T02:29:32+00:00,ACTIONED,LOW,POLICY-v1
ALT-000395,CMP-000395,2026-04-25T23:37:15+00:00,PENDING,HIGH,POLICY-v1
ALT-000396,CMP-000396,2026-03-15T22:04:21+00:00,EXPIRED,LOW,POLICY-v1
ALT-000397,CMP-000397,2026-04-07T04:54:20+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000398,CMP-000398,2026-02-28T11:53:45+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-000399,CMP-000399,2026-05-14T13:15:29+00:00,EXPIRED,HIGH,POLICY-v1
ALT-000400,CMP-000400,2026-05-21T07:45:27+00:00,PENDING,MEDIUM,POLICY-v1
ALT-000401,CMP-000401,2026-01-15T12:59:21+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000402,CMP-000402,2026-06-22T08:54:24+00:00,PENDING,LOW,POLICY-v1
ALT-000403,CMP-000403,2026-02-25T23:23:59+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-000404,CMP-000404,2026-01-31T16:47:40+00:00,ACTIONED,LOW,POLICY-v1
ALT-000405,CMP-000405,2026-06-05T23:21:40+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000406,CMP-000406,2026-06-09T18:54:51+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-000407,CMP-000407,2026-03-20T13:18:45+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000408,CMP-000408,2026-02-19T09:42:39+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000409,CMP-000409,2026-02-14T15:53:29+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000410,CMP-000410,2026-01-04T21:35:40+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000411,CMP-000411,2026-05-05T14:48:07+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-000412,CMP-000412,2026-05-31T12:38:38+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-000413,CMP-000413,2026-02-19T21:04:18+00:00,EXPIRED,HIGH,POLICY-v1
ALT-000414,CMP-000414,2026-05-12T04:44:11+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000415,CMP-000415,2026-01-15T22:58:03+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-000416,CMP-000416,2026-04-21T21:53:41+00:00,ACTIONED,LOW,POLICY-v1
ALT-000417,CMP-000417,2026-03-04T10:36:10+00:00,PENDING,MEDIUM,POLICY-v1
ALT-000418,CMP-000418,2026-04-27T18:17:05+00:00,PENDING,HIGH,POLICY-v1
ALT-000419,CMP-000419,2026-06-21T17:18:43+00:00,PENDING,HIGH,POLICY-v1
ALT-000420,CMP-000420,2026-05-30T16:52:25+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-000421,CMP-000421,2026-04-14T19:42:26+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-000422,CMP-000422,2026-01-26T03:02:30+00:00,ACTIONED,LOW,POLICY-v1
ALT-000423,CMP-000423,2026-04-22T15:18:27+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-000424,CMP-000424,2026-02-10T22:20:44+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000425,CMP-000425,2026-06-15T19:06:34+00:00,EXPIRED,HIGH,POLICY-v1
ALT-000426,CMP-000426,2026-01-20T08:56:31+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000427,CMP-000427,2026-03-31T10:36:01+00:00,PENDING,LOW,POLICY-v1
ALT-000428,CMP-000428,2026-01-02T02:38:43+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000429,CMP-000429,2026-03-25T01:47:34+00:00,ACTIONED,LOW,POLICY-v1
ALT-000430,CMP-000430,2026-02-06T20:18:12+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000431,CMP-000431,2026-03-30T10:12:23+00:00,EXPIRED,HIGH,POLICY-v1
ALT-000432,CMP-000432,2026-03-19T20:25:20+00:00,ACTIONED,LOW,POLICY-v1
ALT-000433,CMP-000433,2026-01-15T08:45:49+00:00,ACTIONED,LOW,POLICY-v1
ALT-000434,CMP-000434,2026-02-23T09:00:45+00:00,ACTIONED,LOW,POLICY-v1
ALT-000435,CMP-000435,2026-04-05T09:14:48+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000436,CMP-000436,2026-01-21T15:59:54+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000437,CMP-000437,2026-02-24T01:33:39+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000438,CMP-000438,2026-06-01T13:17:43+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000439,CMP-000439,2026-04-24T04:42:51+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-000440,CMP-000440,2026-04-19T17:34:45+00:00,EXPIRED,HIGH,POLICY-v1
ALT-000441,CMP-000441,2026-04-29T14:53:15+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-000442,CMP-000442,2026-03-29T18:47:38+00:00,ACTIONED,LOW,POLICY-v1
ALT-000443,CMP-000443,2026-01-01T22:00:45+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-000444,CMP-000444,2026-03-09T21:54:30+00:00,ACTIONED,LOW,POLICY-v1
ALT-000445,CMP-000445,2026-01-27T14:31:35+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-000446,CMP-000446,2026-04-27T14:02:33+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000447,CMP-000447,2026-05-26T05:10:12+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-000448,CMP-000448,2026-06-25T18:44:01+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000449,CMP-000449,2026-02-11T01:05:01+00:00,PENDING,LOW,POLICY-v1
ALT-000450,CMP-000450,2026-01-11T10:24:03+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000451,CMP-000451,2026-06-02T11:05:54+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-000452,CMP-000452,2026-05-27T19:54:25+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000453,CMP-000453,2026-03-08T03:15:46+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000454,CMP-000454,2026-06-06T19:36:10+00:00,PENDING,LOW,POLICY-v1
ALT-000455,CMP-000455,2026-03-03T12:15:38+00:00,PENDING,MEDIUM,POLICY-v1
ALT-000456,CMP-000456,2026-04-26T11:10:23+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-000457,CMP-000457,2026-05-19T15:52:38+00:00,ACTIONED,LOW,POLICY-v1
ALT-000458,CMP-000458,2026-02-23T17:26:34+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-000459,CMP-000459,2026-02-21T10:22:01+00:00,PENDING,HIGH,POLICY-v1
ALT-000460,CMP-000460,2026-05-26T12:45:24+00:00,PENDING,MEDIUM,POLICY-v1
ALT-000461,CMP-000461,2026-03-15T08:54:11+00:00,EXPIRED,LOW,POLICY-v1
ALT-000462,CMP-000462,2026-02-17T11:22:33+00:00,EXPIRED,LOW,POLICY-v1
ALT-000463,CMP-000463,2026-06-10T06:23:58+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-000464,CMP-000464,2026-06-10T21:39:01+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-000465,CMP-000465,2026-03-31T21:49:33+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000466,CMP-000466,2026-01-26T07:52:40+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000467,CMP-000467,2026-02-23T17:17:07+00:00,ACTIONED,LOW,POLICY-v1
ALT-000468,CMP-000468,2026-02-19T21:26:27+00:00,ACTIONED,LOW,POLICY-v1
ALT-000469,CMP-000469,2026-01-14T21:00:40+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000470,CMP-000470,2026-06-10T23:32:19+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-000471,CMP-000471,2026-05-14T19:52:13+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-000472,CMP-000472,2026-02-09T19:54:33+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-000473,CMP-000473,2026-02-27T18:00:17+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-000474,CMP-000474,2026-04-26T02:32:25+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000475,CMP-000475,2026-04-01T00:46:48+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-000476,CMP-000476,2026-05-09T21:52:35+00:00,PENDING,LOW,POLICY-v1
ALT-000477,CMP-000477,2026-05-15T12:47:11+00:00,PENDING,LOW,POLICY-v1
ALT-000478,CMP-000478,2026-05-16T21:12:41+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000479,CMP-000479,2026-06-28T04:47:33+00:00,ACTIONED,LOW,POLICY-v1
ALT-000480,CMP-000480,2026-05-11T07:19:21+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000481,CMP-000481,2026-04-29T01:47:23+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-000482,CMP-000482,2026-04-16T00:40:38+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-000483,CMP-000483,2026-01-15T13:49:53+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-000484,CMP-000484,2026-02-17T02:03:10+00:00,EXPIRED,HIGH,POLICY-v1
ALT-000485,CMP-000485,2026-06-01T06:19:04+00:00,ACTIONED,LOW,POLICY-v1
ALT-000486,CMP-000486,2026-01-20T13:46:25+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000487,CMP-000487,2026-06-11T16:56:51+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-000488,CMP-000488,2026-05-08T17:25:06+00:00,PENDING,LOW,POLICY-v1
ALT-000489,CMP-000489,2026-02-16T11:26:12+00:00,ACTIONED,LOW,POLICY-v1
ALT-000490,CMP-000490,2026-05-16T13:55:13+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000491,CMP-000491,2026-05-09T18:49:07+00:00,ACTIONED,LOW,POLICY-v1
ALT-000492,CMP-000492,2026-02-12T07:01:43+00:00,EXPIRED,HIGH,POLICY-v1
ALT-000493,CMP-000493,2026-04-08T01:58:11+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-000494,CMP-000494,2026-04-03T12:04:32+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-000495,CMP-000495,2026-06-22T09:13:17+00:00,EXPIRED,LOW,POLICY-v1
ALT-000496,CMP-000496,2026-05-15T01:53:14+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000497,CMP-000497,2026-06-23T09:03:31+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000498,CMP-000498,2026-06-17T10:57:03+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-000499,CMP-000499,2026-02-22T22:56:43+00:00,ACTIONED,LOW,POLICY-v1
ALT-000500,CMP-000500,2026-03-01T16:19:33+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000501,CMP-000501,2026-01-16T05:46:46+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-000502,CMP-000502,2026-01-13T02:51:37+00:00,ACTIONED,LOW,POLICY-v1
ALT-000503,CMP-000503,2026-05-02T23:51:21+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000504,CMP-000504,2026-05-02T09:30:47+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000505,CMP-000505,2026-04-09T04:33:48+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000506,CMP-000506,2026-05-20T23:01:15+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-000507,CMP-000507,2026-06-18T22:01:19+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-000508,CMP-000508,2026-01-24T07:22:26+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000509,CMP-000509,2026-01-30T15:57:12+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-000510,CMP-000510,2026-03-17T06:43:05+00:00,PENDING,HIGH,POLICY-v1
ALT-000511,CMP-000511,2026-04-12T09:29:45+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000512,CMP-000512,2026-02-17T09:39:49+00:00,EXPIRED,LOW,POLICY-v1
ALT-000513,CMP-000513,2026-02-20T02:59:03+00:00,ACTIONED,LOW,POLICY-v1
ALT-000514,CMP-000514,2026-05-02T07:17:21+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000515,CMP-000515,2026-02-23T17:08:34+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-000516,CMP-000516,2026-04-21T05:57:38+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000517,CMP-000517,2026-01-29T22:42:55+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000518,CMP-000518,2026-04-19T08:38:17+00:00,PENDING,LOW,POLICY-v1
ALT-000519,CMP-000519,2026-04-08T16:58:17+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-000520,CMP-000520,2026-03-05T16:51:00+00:00,EXPIRED,LOW,POLICY-v1
ALT-000521,CMP-000521,2026-04-26T03:18:38+00:00,EXPIRED,HIGH,POLICY-v1
ALT-000522,CMP-000522,2026-06-14T00:46:41+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-000523,CMP-000523,2026-04-13T09:43:53+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-000524,CMP-000524,2026-06-09T04:45:35+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000525,CMP-000525,2026-06-16T17:53:01+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000526,CMP-000526,2026-05-22T06:28:01+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000527,CMP-000527,2026-04-16T09:22:40+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-000528,CMP-000528,2026-04-08T12:30:53+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000529,CMP-000529,2026-01-07T01:34:04+00:00,PENDING,LOW,POLICY-v1
ALT-000530,CMP-000530,2026-05-11T17:16:59+00:00,ACTIONED,HIGH,POLICY-v1
ALT-000531,CMP-000531,2026-03-17T21:02:43+00:00,PENDING,HIGH,POLICY-v1
ALT-000532,CMP-000532,2026-02-27T05:41:43+00:00,PENDING,HIGH,POLICY-v1
ALT-000533,CMP-000533,2026-06-20T07:29:25+00:00,PENDING,HIGH,POLICY-v1
ALT-000534,CMP-000534,2026-02-01T16:24:08+00:00,EXPIRED,LOW,POLICY-v1
ALT-000535,CMP-000535,2026-06-10T05:06:51+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-000536,CMP-000536,2026-02-07T12:51:32+00:00,ACTIONED,LOW,POLICY-v1
