transaction_id,complaint_id,timestamp,sender_entity_id,receiver_entity_id,amount,channel,behaviour_label
TX-0000226,CMP-004446,2026-05-04T02:41:39+00:00,ENT-011139,ENT-001502,58086.14,IMPS,NORMAL
TX-0000227,CMP-003167,2026-05-07T09:55:35+00:00,ENT-006664,ENT-005567,7157.31,IMPS,NORMAL
TX-0000228,CMP-000622,2026-01-17T11:43:59+00:00,ENT-011783,ENT-007150,9778.7,CARD,NORMAL
TX-0000229,CMP-004565,2026-06-14T05:41:28+00:00,ENT-005964,ENT-008735,7024.32,CASH,NORMAL
TX-0000230,CMP-001363,2026-01-12T05:16:28+00:00,ENT-011146,ENT-007687,8738.72,IMPS,NORMAL
TX-0000231,CMP-009685,2026-02-26T06:37:22+00:00,ENT-001258,ENT-005486,25535.98,NEFT,SUSPICIOUS
TX-0000232,CMP-000547,2026-01-29T23:52:27+00:00,ENT-009691,ENT-007379,5743.61,AEPS,SUSPICIOUS
TX-0000233,CMP-004104,2026-01-16T05:37:00+00:00,ENT-006466,ENT-004312,8805.56,UPI,NORMAL
TX-0000234,CMP-006762,2026-01-17T10:23:21+00:00,ENT-002345,ENT-003367,18837.42,CARD,SUSPICIOUS
TX-0000235,CMP-003700,2026-02-20T01:10:32+00:00,ENT-010632,ENT-000507,10885.0,UPI,NORMAL
TX-0000236,CMP-009049,2026-06-22T20:12:30+00:00,ENT-008841,ENT-000536,4812.26,UPI,NORMAL
TX-0000237,CMP-006237,2026-04-10T18:55:27+00:00,ENT-001632,ENT-011685,6262.58,IMPS,SUSPICIOUS
TX-0000238,CMP-004173,2026-05-06T13:46:50+00:00,ENT-009542,ENT-001317,14763.89,NEFT,SUSPICIOUS
TX-0000239,CMP-003904,2026-06-20T01:12:58+00:00,ENT-007845,ENT-010251,4269.05,AEPS,NORMAL
TX-0000240,CMP-002423,2026-06-02T21:37:35+00:00,ENT-011401,ENT-008082,5795.53,UPI,NORMAL
TX-0000241,CMP-007986,2026-01-20T00:51:11+00:00,ENT-005642,ENT-010394,6931.96,IMPS,NORMAL
TX-0000242,CMP-007691,2026-01-04T22:58:27+00:00,ENT-005583,ENT-008354,29114.1,AEPS,NORMAL
TX-0000243,CMP-002758,2026-04-13T09:48:39+00:00,ENT-001931,ENT-008166,3587.62,AEPS,NORMAL
TX-0000244,CMP-005733,2026-04-22T14:32:43+00:00,ENT-005217,ENT-002521,31838.55,AEPS,NORMAL
TX-0000245,CMP-006680,2026-06-10T10:22:53+00:00,ENT-007163,ENT-011574,559.45,NEFT,NORMAL
TX-0000246,CMP-002535,2026-04-16T21:31:06+00:00,ENT-007828,ENT-002666,8580.86,UPI,NORMAL
TX-0000247,CMP-001024,2026-04-08T14:31:37+00:00,ENT-010254,ENT-001181,32163.93,CASH,NORMAL
TX-0000248,CMP-006089,2026-04-15T14:51:26+00:00,ENT-009174,ENT-008554,7496.69,AEPS,NORMAL
TX-0000249,CMP-005568,2026-03-14T05:48:48+00:00,ENT-004953,ENT-003418,4476.76,AEPS,SUSPICIOUS
TX-0000250,CMP-000415,2026-01-12T21:58:03+00:00,ENT-001408,ENT-006923,1972.83,NEFT,NORMAL
TX-0000251,CMP-009354,2026-05-03T20:27:50+00:00,ENT-010203,ENT-002977,16677.68,AEPS,SUSPICIOUS
TX-0000252,CMP-001151,2026-01-04T03:18:12+00:00,ENT-000125,ENT-009339,4123.75,AEPS,SUSPICIOUS
TX-0000253,CMP-002849,2026-04-19T08:12:53+00:00,ENT-007024,ENT-003658,37593.54,IMPS,SUSPICIOUS
TX-0000254,CMP-001348,2026-03-31T02:59:43+00:00,ENT-006132,ENT-001534,8420.08,NEFT,SUSPICIOUS
TX-0000255,CMP-007632,2026-01-08T05:23:35+00:00,ENT-002066,ENT-010599,3206.24,UPI,SUSPICIOUS
TX-0000256,CMP-009207,2026-02-12T00:30:51+00:00,ENT-000906,ENT-002610,4346.77,IMPS,SUSPICIOUS
TX-0000257,CMP-001907,2026-02-07T22:36:18+00:00,ENT-002209,ENT-002777,5025.16,CASH,NORMAL
TX-0000258,CMP-008157,2026-03-21T01:37:36+00:00,ENT-011928,ENT-006414,14700.0,AEPS,NORMAL
TX-0000259,CMP-004488,2026-06-23T18:27:52+00:00,ENT-004491,ENT-002925,7849.95,UPI,NORMAL
TX-0000260,CMP-009012,2026-03-13T04:07:57+00:00,ENT-004259,ENT-004223,5648.3,IMPS,NORMAL
TX-0000261,CMP-000568,2026-01-16T16:18:32+00:00,ENT-000739,ENT-000414,6694.02,NEFT,NORMAL
TX-0000262,CMP-004745,2026-04-09T18:08:27+00:00,ENT-007860,ENT-003295,11392.8,AEPS,NORMAL
TX-0000263,CMP-001902,2026-05-14T11:02:56+00:00,ENT-005634,ENT-008101,4943.12,UPI,NORMAL
TX-0000264,CMP-004954,2026-01-20T01:28:46+00:00,ENT-009416,ENT-007417,11479.74,CASH,SUSPICIOUS
TX-0000265,CMP-009940,2026-05-02T21:33:57+00:00,ENT-010802,ENT-000175,635.24,IMPS,NORMAL
TX-0000266,CMP-006017,2026-04-21T23:36:18+00:00,ENT-004882,ENT-004514,57941.5,UPI,NORMAL
TX-0000267,CMP-009708,2026-02-22T18:36:54+00:00,ENT-004663,ENT-009491,28361.04,AEPS,NORMAL
TX-0000268,CMP-005959,2026-02-25T22:23:30+00:00,ENT-006954,ENT-003236,66308.76,AEPS,SUSPICIOUS
TX-0000269,CMP-001270,2026-04-16T23:12:16+00:00,ENT-000523,ENT-001267,10449.48,IMPS,NORMAL
TX-0000270,CMP-006256,2026-02-26T02:26:33+00:00,ENT-000890,ENT-001729,705.16,CARD,NORMAL
TX-0000271,CMP-008408,2026-02-15T14:57:13+00:00,ENT-011652,ENT-001600,2817.18,UPI,NORMAL
TX-0000272,CMP-003970,2026-02-14T21:32:15+00:00,ENT-005634,ENT-009985,222082.48,IMPS,NORMAL
TX-0000273,CMP-000237,2026-05-08T16:07:56+00:00,ENT-000628,ENT-005879,14356.03,CASH,SUSPICIOUS
TX-0000274,CMP-007263,2026-04-28T18:58:09+00:00,ENT-008436,ENT-008801,27238.34,IMPS,SUSPICIOUS
TX-0000275,CMP-001194,2026-03-19T19:11:42+00:00,ENT-008073,ENT-004518,11156.77,UPI,NORMAL
TX-0000276,CMP-005002,2026-02-09T20:34:33+00:00,ENT-005724,ENT-004184,14220.53,IMPS,NORMAL
TX-0000277,CMP-006327,2026-03-25T00:54:48+00:00,ENT-006506,ENT-006981,24890.76,AEPS,NORMAL
TX-0000278,CMP-006655,2026-01-24T11:26:25+00:00,ENT-008738,ENT-000775,13226.01,NEFT,NORMAL
TX-0000279,CMP-001031,2026-06-11T20:45:14+00:00,ENT-002780,ENT-004533,10764.57,UPI,NORMAL
TX-0000280,CMP-006723,2026-02-19T23:59:04+00:00,ENT-006455,ENT-009173,8934.27,UPI,NORMAL
TX-0000281,CMP-008277,2026-01-17T04:32:03+00:00,ENT-000061,ENT-002530,14032.08,CASH,NORMAL
TX-0000282,CMP-002570,2026-04-15T18:43:34+00:00,ENT-011513,ENT-006548,1901.36,UPI,NORMAL
TX-0000283,CMP-005969,2026-06-18T12:30:06+00:00,ENT-008959,ENT-008717,2775.24,AEPS,NORMAL
TX-0000284,CMP-001473,2026-05-21T22:53:45+00:00,ENT-011416,ENT-001801,18729.59,UPI,NORMAL
TX-0000285,CMP-004893,2026-03-19T08:32:44+00:00,ENT-007697,ENT-007804,14598.12,CARD,NORMAL
TX-0000286,CMP-003133,2026-05-24T06:08:59+00:00,ENT-001032,ENT-000238,39642.03,UPI,SUSPICIOUS
TX-0000287,CMP-005339,2026-05-08T19:46:40+00:00,ENT-006009,ENT-002894,12038.64,CASH,SUSPICIOUS
TX-0000288,CMP-005772,2026-04-19T02:47:04+00:00,ENT-008341,ENT-011924,1382.37,IMPS,NORMAL
TX-0000289,CMP-006576,2026-01-15T19:04:55+00:00,ENT-001955,ENT-009437,39347.23,IMPS,NORMAL
TX-0000290,CMP-003518,2026-05-07T11:52:38+00:00,ENT-010530,ENT-008991,35805.78,IMPS,SUSPICIOUS
TX-0000291,CMP-000881,2026-02-03T14:14:51+00:00,ENT-010348,ENT-006111,8055.43,IMPS,SUSPICIOUS
TX-0000292,CMP-002027,2026-05-25T11:58:33+00:00,ENT-008075,ENT-008481,2361.72,CASH,NORMAL
TX-0000293,CMP-009229,2026-04-02T16:16:47+00:00,ENT-005898,ENT-009341,14518.52,NEFT,NORMAL
TX-0000294,CMP-004306,2026-03-24T04:22:12+00:00,ENT-006819,ENT-009934,23125.45,CARD,SUSPICIOUS
TX-0000295,CMP-007722,2026-03-30T02:58:59+00:00,ENT-000805,ENT-002935,21838.39,NEFT,NORMAL
TX-0000296,CMP-004763,2026-01-14T01:18:22+00:00,ENT-000126,ENT-009180,39495.56,AEPS,SUSPICIOUS
TX-0000297,CMP-000604,2026-04-15T01:48:02+00:00,ENT-003616,ENT-004600,524.21,UPI,SUSPICIOUS
TX-0000298,CMP-009273,2026-05-17T04:55:31+00:00,ENT-000604,ENT-010373,2248.48,UPI,NORMAL
TX-0000299,CMP-007003,2026-01-13T03:17:04+00:00,ENT-010002,ENT-000423,6840.74,UPI,NORMAL
TX-0000300,CMP-009773,2026-05-17T11:13:05+00:00,ENT-000228,ENT-005304,32466.04,CARD,NORMAL
TX-0000301,CMP-008259,2026-04-06T04:24:40+00:00,ENT-006238,ENT-004714,9916.2,UPI,NORMAL
TX-0000302,CMP-005713,2026-04-10T17:40:05+00:00,ENT-003983,ENT-009483,45738.44,CASH,SUSPICIOUS
TX-0000303,CMP-006280,2026-06-24T19:29:20+00:00,ENT-011855,ENT-007699,7069.61,NEFT,SUSPICIOUS
TX-0000304,CMP-000473,2026-02-27T12:00:17+00:00,ENT-004595,ENT-005249,12618.96,AEPS,NORMAL
TX-0000305,CMP-007310,2026-04-29T17:54:10+00:00,ENT-010989,ENT-002672,918.47,IMPS,NORMAL
TX-0000306,CMP-005684,2026-06-17T23:17:41+00:00,ENT-000192,ENT-007105,5776.24,CARD,SUSPICIOUS
TX-0000307,CMP-005616,2026-05-27T03:24:00+00:00,ENT-011450,ENT-007749,32829.26,AEPS,NORMAL
TX-0000308,CMP-003717,2026-04-20T08:21:07+00:00,ENT-006480,ENT-001969,12526.3,UPI,NORMAL
TX-0000309,CMP-002843,2026-04-02T15:05:25+00:00,ENT-009883,ENT-009836,12060.88,UPI,NORMAL
TX-0000310,CMP-005615,2026-01-03T23:00:06+00:00,ENT-001369,ENT-010531,9104.92,CASH,SUSPICIOUS
TX-0000311,CMP-003492,2026-01-08T11:35:08+00:00,ENT-001521,ENT-005022,17468.08,IMPS,NORMAL
TX-0000312,CMP-000360,2026-04-05T14:23:42+00:00,ENT-005174,ENT-004308,7639.59,UPI,SUSPICIOUS
TX-0000313,CMP-001780,2026-05-02T12:18:08+00:00,ENT-006636,ENT-009295,2187.73,UPI,NORMAL
TX-0000314,CMP-005173,2026-01-26T20:21:21+00:00,ENT-000237,ENT-008021,4549.63,UPI,NORMAL
TX-0000315,CMP-000416,2026-04-21T01:53:41+00:00,ENT-000786,ENT-001055,6014.07,IMPS,NORMAL
TX-0000316,CMP-009276,2026-01-06T18:19:07+00:00,ENT-000811,ENT-010604,2774.34,CARD,NORMAL
TX-0000317,CMP-006286,2026-04-23T11:54:07+00:00,ENT-007347,ENT-003445,20995.85,UPI,SUSPICIOUS
TX-0000318,CMP-007775,2026-03-03T03:29:14+00:00,ENT-008187,ENT-001096,13041.08,UPI,NORMAL
TX-0000319,CMP-000206,2026-04-26T22:40:46+00:00,ENT-003821,ENT-001207,5836.26,UPI,NORMAL
TX-0000320,CMP-006293,2026-06-24T05:06:22+00:00,ENT-004826,ENT-004039,14838.43,UPI,NORMAL
TX-0000321,CMP-001936,2026-06-07T01:02:15+00:00,ENT-004569,ENT-004316,5528.76,NEFT,NORMAL
TX-0000322,CMP-000604,2026-04-12T19:48:02+00:00,ENT-006683,ENT-003518,1180.52,CASH,SUSPICIOUS
TX-0000323,CMP-000722,2026-03-01T23:50:20+00:00,ENT-000637,ENT-006692,4225.33,CARD,SUSPICIOUS
TX-0000324,CMP-006866,2026-02-17T20:38:35+00:00,ENT-005537,ENT-001440,2208.13,AEPS,NORMAL
TX-0000325,CMP-004281,2026-05-27T21:01:35+00:00,ENT-006419,ENT-007548,7902.98,UPI,NORMAL
TX-0000326,CMP-006373,2026-04-10T20:00:20+00:00,ENT-010592,ENT-001731,2847.42,NEFT,NORMAL
TX-0000327,CMP-004979,2026-01-30T20:52:24+00:00,ENT-011125,ENT-008654,965.37,IMPS,NORMAL
TX-0000328,CMP-002917,2026-04-29T04:53:54+00:00,ENT-006451,ENT-001307,7600.32,UPI,SUSPICIOUS
TX-0000329,CMP-004279,2026-05-23T17:15:33+00:00,ENT-005857,ENT-000615,7246.01,AEPS,NORMAL
TX-0000330,CMP-006068,2026-05-07T02:12:24+00:00,ENT-010063,ENT-000260,21608.21,UPI,NORMAL
TX-0000331,CMP-007107,2026-05-29T01:47:18+00:00,ENT-004222,ENT-002543,4585.89,CARD,SUSPICIOUS
TX-0000332,CMP-000937,2026-01-02T15:58:27+00:00,ENT-005997,ENT-004893,1812.54,IMPS,SUSPICIOUS
TX-0000333,CMP-008885,2026-05-18T05:02:44+00:00,ENT-005521,ENT-011137,23373.76,CASH,NORMAL
TX-0000334,CMP-009792,2026-01-08T22:37:23+00:00,ENT-008014,ENT-000241,14798.46,IMPS,SUSPICIOUS
TX-0000335,CMP-001442,2026-05-11T11:02:00+00:00,ENT-004737,ENT-010357,24913.5,IMPS,NORMAL
TX-0000336,CMP-007521,2026-03-06T22:05:15+00:00,ENT-004773,ENT-011374,44745.97,UPI,SUSPICIOUS
TX-0000337,CMP-003170,2026-06-02T05:25:18+00:00,ENT-003175,ENT-011992,49270.61,AEPS,NORMAL
TX-0000338,CMP-008335,2026-03-11T21:23:33+00:00,ENT-003225,ENT-007257,30473.16,AEPS,NORMAL
TX-0000339,CMP-003594,2026-03-27T22:41:33+00:00,ENT-001092,ENT-001583,8967.65,CARD,NORMAL
TX-0000340,CMP-000031,2026-03-27T20:18:15+00:00,ENT-006025,ENT-008467,12218.3,UPI,NORMAL
TX-0000341,CMP-000302,2026-03-19T16:22:03+00:00,ENT-003536,ENT-009425,1354.18,UPI,NORMAL
TX-0000342,CMP-007454,2026-05-15T14:23:29+00:00,ENT-002402,ENT-003799,10378.97,CASH,NORMAL
TX-0000343,CMP-005509,2026-03-10T20:39:31+00:00,ENT-000674,ENT-002722,46988.81,UPI,NORMAL
TX-0000344,CMP-001373,2026-06-27T07:42:17+00:00,ENT-004367,ENT-003564,10067.78,CASH,NORMAL
TX-0000345,CMP-005075,2026-02-28T06:28:44+00:00,ENT-000516,ENT-007939,8026.94,NEFT,NORMAL
TX-0000346,CMP-007740,2026-04-21T07:18:08+00:00,ENT-009567,ENT-008681,18410.75,UPI,NORMAL
TX-0000347,CMP-001594,2026-02-22T06:58:51+00:00,ENT-004046,ENT-009892,24099.53,CASH,SUSPICIOUS
TX-0000348,CMP-004696,2026-01-21T13:43:38+00:00,ENT-004250,ENT-003272,3281.94,CARD,SUSPICIOUS
TX-0000349,CMP-002266,2026-03-04T14:21:15+00:00,ENT-009000,ENT-000238,21272.91,AEPS,NORMAL
TX-0000350,CMP-004229,2026-06-25T15:30:12+00:00,ENT-008372,ENT-009794,37005.68,UPI,SUSPICIOUS
TX-0000351,CMP-004372,2026-04-06T05:13:39+00:00,ENT-002966,ENT-010454,18629.4,CASH,NORMAL
TX-0000352,CMP-004948,2026-02-21T10:12:10+00:00,ENT-001601,ENT-009181,33930.75,UPI,NORMAL
TX-0000353,CMP-000030,2026-05-03T19:01:55+00:00,ENT-010278,ENT-004726,33052.64,UPI,NORMAL
TX-0000354,CMP-009028,2026-05-01T21:03:25+00:00,ENT-004736,ENT-006060,6978.38,UPI,NORMAL
TX-0000355,CMP-002193,2026-01-17T14:24:45+00:00,ENT-005039,ENT-003129,8802.28,CARD,SUSPICIOUS
TX-0000356,CMP-002307,2026-04-18T09:45:10+00:00,ENT-002536,ENT-003401,2839.52,CARD,NORMAL
TX-0000357,CMP-004436,2026-04-27T21:21:29+00:00,ENT-002176,ENT-004459,27612.33,IMPS,SUSPICIOUS
TX-0000358,CMP-004479,2026-05-13T23:04:40+00:00,ENT-007020,ENT-007941,6975.75,IMPS,NORMAL
TX-0000359,CMP-004670,2026-01-18T06:46:57+00:00,ENT-004481,ENT-004637,1570.78,UPI,NORMAL
TX-0000360,CMP-009385,2026-06-04T11:51:08+00:00,ENT-007343,ENT-002362,803.09,UPI,NORMAL
TX-0000361,CMP-002164,2026-05-11T19:23:49+00:00,ENT-006781,ENT-004787,4476.37,IMPS,NORMAL
TX-0000362,CMP-002001,2026-06-23T17:49:19+00:00,ENT-000679,ENT-003642,4655.43,CARD,NORMAL
TX-0000363,CMP-003271,2026-06-22T17:01:25+00:00,ENT-005239,ENT-003263,5443.13,UPI,NORMAL
TX-0000364,CMP-006574,2026-04-20T05:50:25+00:00,ENT-008114,ENT-006783,1967.93,UPI,NORMAL
TX-0000365,CMP-004839,2026-01-14T06:02:51+00:00,ENT-003143,ENT-000822,5236.5,CARD,SUSPICIOUS
TX-0000366,CMP-006721,2026-04-27T06:11:18+00:00,ENT-004219,ENT-006269,33300.53,CASH,NORMAL
TX-0000367,CMP-002988,2026-02-12T13:33:40+00:00,ENT-005559,ENT-005675,3851.19,NEFT,NORMAL
TX-0000368,CMP-004783,2026-03-17T09:16:08+00:00,ENT-009763,ENT-003472,25076.09,CASH,SUSPICIOUS
TX-0000369,CMP-004272,2026-04-06T09:05:37+00:00,ENT-000845,ENT-003253,13400.73,UPI,NORMAL
TX-0000370,CMP-008607,2026-04-21T06:18:51+00:00,ENT-006850,ENT-011870,17329.95,IMPS,NORMAL
TX-0000371,CMP-003597,2026-02-06T23:46:58+00:00,ENT-006655,ENT-003367,20042.14,UPI,NORMAL
TX-0000372,CMP-001486,2026-05-05T00:49:38+00:00,ENT-008434,ENT-006669,10966.28,UPI,NORMAL
TX-0000373,CMP-004222,2026-05-11T11:26:05+00:00,ENT-009088,ENT-000547,31909.55,UPI,NORMAL
TX-0000374,CMP-009148,2026-04-30T02:05:03+00:00,ENT-008303,ENT-011234,2013.7,IMPS,NORMAL
TX-0000375,CMP-001857,2026-06-01T04:57:13+00:00,ENT-005552,ENT-007201,7949.66,CASH,SUSPICIOUS
TX-0000376,CMP-004208,2026-02-20T07:54:15+00:00,ENT-006209,ENT-003872,917.97,AEPS,SUSPICIOUS
TX-0000377,CMP-007711,2026-05-12T14:03:20+00:00,ENT-006967,ENT-008205,20447.67,AEPS,NORMAL
TX-0000378,CMP-004189,2026-04-26T16:46:37+00:00,ENT-007841,ENT-009227,13741.9,CARD,SUSPICIOUS
TX-0000379,CMP-008761,2026-06-15T10:29:14+00:00,ENT-006293,ENT-003489,7257.42,IMPS,NORMAL
TX-0000380,CMP-003895,2026-02-22T16:42:46+00:00,ENT-010991,ENT-003234,13084.58,UPI,NORMAL
TX-0000381,CMP-006826,2026-03-19T02:27:23+00:00,ENT-004744,ENT-010651,5399.16,UPI,NORMAL
TX-0000382,CMP-006994,2026-06-22T19:24:57+00:00,ENT-005880,ENT-006031,108949.57,UPI,NORMAL
TX-0000383,CMP-006679,2026-05-17T02:36:14+00:00,ENT-010364,ENT-010423,1972.44,UPI,SUSPICIOUS
TX-0000384,CMP-000823,2026-02-15T23:03:51+00:00,ENT-009408,ENT-011886,4709.42,IMPS,SUSPICIOUS
TX-0000385,CMP-000221,2026-05-12T13:15:28+00:00,ENT-003336,ENT-006085,9335.03,IMPS,NORMAL
TX-0000386,CMP-009011,2026-05-16T19:56:32+00:00,ENT-002683,ENT-004075,2426.56,IMPS,SUSPICIOUS
TX-0000387,CMP-007017,2026-03-05T17:54:29+00:00,ENT-006901,ENT-004191,378642.94,IMPS,SUSPICIOUS
TX-0000388,CMP-005273,2026-04-26T15:45:41+00:00,ENT-000502,ENT-006115,1593.21,IMPS,NORMAL
TX-0000389,CMP-005509,2026-03-12T02:39:31+00:00,ENT-001250,ENT-006698,1768.18,CARD,NORMAL
TX-0000390,CMP-003595,2026-05-02T20:00:36+00:00,ENT-008272,ENT-005414,16154.73,CARD,NORMAL
TX-0000391,CMP-005782,2026-02-12T09:44:46+00:00,ENT-004468,ENT-011016,10867.0,AEPS,NORMAL
TX-0000392,CMP-007589,2026-03-17T06:00:25+00:00,ENT-006080,ENT-009667,4313.68,CASH,NORMAL
TX-0000393,CMP-002818,2026-05-15T00:14:30+00:00,ENT-004969,ENT-003313,22607.9,NEFT,NORMAL
TX-0000394,CMP-007537,2026-06-11T15:07:39+00:00,ENT-006738,ENT-005295,1853.1,CASH,NORMAL
TX-0000395,CMP-008367,2026-06-25T08:49:26+00:00,ENT-000227,ENT-009611,29054.16,IMPS,NORMAL
TX-0000396,CMP-008701,2026-04-28T12:09:45+00:00,ENT-000054,ENT-011976,7711.22,AEPS,SUSPICIOUS
TX-0000397,CMP-000297,2026-03-27T13:47:12+00:00,ENT-008274,ENT-008616,2223.31,IMPS,SUSPICIOUS
TX-0000398,CMP-002896,2026-04-18T16:17:23+00:00,ENT-010315,ENT-002537,9167.45,UPI,NORMAL
TX-0000399,CMP-002941,2026-06-10T23:58:01+00:00,ENT-000182,ENT-008087,4970.44,IMPS,NORMAL
TX-0000400,CMP-002773,2026-06-06T04:55:49+00:00,ENT-007581,ENT-007671,1227.3,IMPS,NORMAL
TX-0000401,CMP-000126,2026-05-29T20:57:44+00:00,ENT-009646,ENT-005857,32355.12,CARD,SUSPICIOUS
TX-0000402,CMP-005488,2026-01-12T21:58:19+00:00,ENT-010311,ENT-000758,37315.04,CASH,NORMAL
TX-0000403,CMP-003561,2026-03-31T19:18:30+00:00,ENT-007887,ENT-005986,1457.78,NEFT,NORMAL
TX-0000404,CMP-005344,2026-06-01T18:51:59+00:00,ENT-001745,ENT-007154,32760.48,AEPS,NORMAL
TX-0000405,CMP-005816,2026-02-05T02:41:59+00:00,ENT-001345,ENT-003797,22492.43,CASH,NORMAL
TX-0000406,CMP-007872,2026-02-09T19:56:30+00:00,ENT-006991,ENT-002213,4248.83,NEFT,SUSPICIOUS
TX-0000407,CMP-002764,2026-03-26T06:56:41+00:00,ENT-011711,ENT-002849,8967.3,UPI,NORMAL
TX-0000408,CMP-008415,2026-05-25T12:41:50+00:00,ENT-007219,ENT-006248,23990.98,UPI,SUSPICIOUS
TX-0000409,CMP-008647,2026-06-15T08:29:45+00:00,ENT-002845,ENT-009092,9273.63,UPI,NORMAL
TX-0000410,CMP-009278,2026-05-04T11:59:23+00:00,ENT-004800,ENT-006581,7195.19,NEFT,NORMAL
TX-0000411,CMP-005995,2026-03-22T07:27:16+00:00,ENT-002819,ENT-005192,14001.39,UPI,SUSPICIOUS
TX-0000412,CMP-009625,2026-01-05T17:44:10+00:00,ENT-007140,ENT-007291,45049.45,NEFT,NORMAL
TX-0000413,CMP-008464,2026-04-05T12:47:30+00:00,ENT-006401,ENT-002952,8984.36,AEPS,NORMAL
TX-0000414,CMP-008030,2026-04-20T16:27:12+00:00,ENT-000982,ENT-005709,27291.65,UPI,NORMAL
TX-0000415,CMP-007642,2026-04-07T12:00:14+00:00,ENT-010131,ENT-008051,50959.48,UPI,NORMAL
TX-0000416,CMP-009099,2026-02-09T18:58:14+00:00,ENT-003348,ENT-006601,15956.03,IMPS,NORMAL
TX-0000417,CMP-006624,2026-03-14T08:51:16+00:00,ENT-001320,ENT-010312,3994.5,AEPS,NORMAL
TX-0000418,CMP-002344,2026-06-28T16:47:34+00:00,ENT-008452,ENT-000387,8062.38,AEPS,NORMAL
TX-0000419,CMP-008984,2026-04-14T02:21:33+00:00,ENT-010101,ENT-010510,1308.96,CASH,NORMAL
TX-0000420,CMP-003259,2026-06-13T23:06:01+00:00,ENT-007575,ENT-000721,95730.81,NEFT,NORMAL
TX-0000421,CMP-003387,2026-01-10T00:59:52+00:00,ENT-008803,ENT-003155,12140.76,NEFT,NORMAL
TX-0000422,CMP-001794,2026-05-30T12:45:44+00:00,ENT-009752,ENT-006080,7586.96,UPI,SUSPICIOUS
TX-0000423,CMP-004013,2026-04-03T18:22:24+00:00,ENT-004449,ENT-001597,1004.09,IMPS,SUSPICIOUS
TX-0000424,CMP-000059,2026-04-18T07:07:25+00:00,ENT-005419,ENT-008475,4857.56,AEPS,NORMAL
TX-0000425,CMP-004865,2026-02-28T20:48:08+00:00,ENT-004390,ENT-006018,34765.3,AEPS,NORMAL
TX-0000426,CMP-009982,2026-03-27T08:05:50+00:00,ENT-001206,ENT-007344,10011.12,UPI,NORMAL
TX-0000427,CMP-005570,2026-04-06T16:00:54+00:00,ENT-006039,ENT-009630,5433.32,CARD,NORMAL
TX-0000428,CMP-005696,2026-03-20T01:15:59+00:00,ENT-003062,ENT-011356,11537.6,NEFT,NORMAL
TX-0000429,CMP-006299,2026-01-30T11:56:23+00:00,ENT-008358,ENT-010572,57911.13,UPI,SUSPICIOUS
TX-0000430,CMP-006839,2026-04-28T05:51:38+00:00,ENT-004925,ENT-006576,54876.8,NEFT,NORMAL
TX-0000431,CMP-005982,2026-02-18T23:08:47+00:00,ENT-005982,ENT-001680,31223.7,UPI,NORMAL
TX-0000432,CMP-000320,2026-06-08T00:59:32+00:00,ENT-009559,ENT-001986,16161.58,IMPS,NORMAL
TX-0000433,CMP-006261,2026-04-11T07:00:32+00:00,ENT-010848,ENT-011661,22878.3,IMPS,NORMAL
TX-0000434,CMP-001624,2026-06-08T21:45:50+00:00,ENT-005706,ENT-002181,1359.34,UPI,NORMAL
TX-0000435,CMP-004095,2026-03-21T20:42:33+00:00,ENT-007921,ENT-008078,53893.08,UPI,NORMAL
TX-0000436,CMP-004805,2026-04-11T11:57:33+00:00,ENT-004737,ENT-011118,22423.54,UPI,NORMAL
TX-0000437,CMP-001601,2026-01-03T13:54:01+00:00,ENT-009890,ENT-008957,8152.02,CASH,NORMAL
TX-0000438,CMP-009660,2026-05-03T21:35:35+00:00,ENT-001735,ENT-007128,1153.67,IMPS,NORMAL
TX-0000439,CMP-008857,2026-02-21T17:31:05+00:00,ENT-005811,ENT-007210,616.14,UPI,SUSPICIOUS
TX-0000440,CMP-009076,2026-01-18T04:59:22+00:00,ENT-008153,ENT-011692,16249.29,UPI,NORMAL
TX-0000441,CMP-006194,2026-06-28T11:55:06+00:00,ENT-011539,ENT-004758,18357.95,IMPS,NORMAL
TX-0000442,CMP-000860,2026-04-24T18:09:27+00:00,ENT-004274,ENT-002700,8855.53,AEPS,SUSPICIOUS
TX-0000443,CMP-008661,2026-05-03T07:50:11+00:00,ENT-010474,ENT-008999,3074.01,UPI,NORMAL
TX-0000444,CMP-003160,2026-01-10T15:11:55+00:00,ENT-002773,ENT-000869,2195.95,IMPS,NORMAL
TX-0000445,CMP-001570,2026-05-26T18:03:53+00:00,ENT-010404,ENT-010189,6913.2,UPI,NORMAL
TX-0000446,CMP-001917,2026-01-16T14:08:31+00:00,ENT-007813,ENT-010217,13561.68,CASH,NORMAL
TX-0000447,CMP-001802,2026-02-20T14:45:14+00:00,ENT-006619,ENT-002346,35665.75,UPI,NORMAL
TX-0000448,CMP-009163,2026-03-20T15:44:59+00:00,ENT-006658,ENT-007595,21312.86,IMPS,NORMAL
TX-0000449,CMP-008229,2026-03-09T03:43:10+00:00,ENT-008401,ENT-005671,19560.91,NEFT,NORMAL
TX-0000450,CMP-004042,2026-04-08T23:05:55+00:00,ENT-000229,ENT-004669,14140.42,CARD,NORMAL
TX-0000451,CMP-001071,2026-04-27T17:27:19+00:00,ENT-002860,ENT-002507,38583.85,IMPS,NORMAL
